SKU,avg_daily_demand,std_daily_demand,lead_time_days,safety_stock_units,reorder_point_units
100,1.0,0.0,7,0,7
1000,1.8125,1.682012683265696,7,7,20
1001,18.955555555555556,54.084090903785096,7,235,368
10021,3.16,1.841195263952197,7,8,30
1003,4.5,4.123105625617661,7,18,50
10030,2.6,1.505545305418162,7,7,25
1004,2.4705882352941178,4.317372567007965,7,19,36
1005,6.086956521739131,7.896063961680941,7,34,77
10051,3.409090909090909,3.36167604043962,7,15,39
10057,6.5,7.7781745930520225,7,34,80
10058,25.733333333333334,23.143521747349876,7,101,281
1006,7.45,24.396882889763646,7,106,158
10062,8.979591836734693,8.138104293789716,7,35,98
1007,1.7333333333333334,1.0997835284835875,7,5,17
1009,2.0689655172413794,1.412470846292275,7,6,20
1012,2.8333333333333335,4.608950449117916,7,20,40
10121,3.5,4.358898943540674,7,19,44
10122,3.0,2.8284271247461903,7,12,33
10124,3.75,5.5,7,24,50
10127,1.25,0.5,7,2,11
1013,2.925925925925926,5.1210420057905415,7,22,42
10164,2.347826086956522,1.7217511078754548,7,7,23
10175,2.92,2.78268455512538,7,12,32
1019,3.074074074074074,2.615426512149756,7,11,33
1020,2.764705882352941,3.800154795608757,7,17,36
10205,3.9285714285714284,8.704236684726368,7,38,66
1021,3.4347826086956523,5.930093414537274,7,26,50
1022,3.142857142857143,2.579818246480544,7,11,33
10227,2.88,2.8478061731796283,7,12,32
1023,6.405405405405405,11.243416492081685,7,49,94
10235,3.2,3.2776298056457116,7,14,36
10236,16.641509433962263,20.65848153220017,7,90,206
10238,5.613636363636363,5.815840074457875,7,25,64
10239,18.872340425531913,20.200750116589617,7,88,220
1024,12.8,22.138491830131976,7,96,186
10242,5.862068965517241,6.5831176826519915,7,29,70
1025,2.3846153846153846,3.2541886223363865,7,14,31
10254,5.27027027027027,5.876736852713079,7,26,63
1026,1.5714285714285714,0.7867957924694432,7,3,14
10264,6.057142857142857,5.471545953937555,7,24,66
10266,21.596153846153847,23.164594023845805,7,101,252
10267,2.4615384615384617,3.2045640529143387,7,14,31
10274,1.0,0.0,7,0,7
10283,19.6,18.82998728232793,7,82,219
1029,2.869565217391304,4.625073442425113,7,20,40
10296,8.48936170212766,9.011761253388073,7,39,98
10298,5.568181818181818,4.627509889792441,7,20,59
1030,2.8,3.583914681524163,7,16,36
1031,1.5333333333333334,0.7432233529572065,7,3,14
1032,1.0,0.0,7,0,7
1033,1.8235294117647058,1.1850788010532811,7,5,18
10336,3.5,3.5355339059327378,7,15,40
1034,1.4285714285714286,0.7867957924694432,7,3,13
1035,2.4347826086956523,1.4717363572115556,7,6,23
10357,4.866666666666666,5.62465835488658,7,24,58
10359,1.6666666666666667,1.1547005383792517,7,5,17
1036,1.8709677419354838,1.3100110809676626,7,6,19
1037,2.1538461538461537,2.7339273901036534,7,12,27
10370,3.0,0.0,7,0,21
10372,4.648648648648648,3.481827555052537,7,15,48
10374,1.5714285714285714,0.7867957924694431,7,3,14
1038,2.3,1.8945906376340316,7,8,24
10380,1.5,0.7071067811865476,7,3,14
1039,4.3076923076923075,3.5773692638868617,7,16,46
10398,1.0,0.0,7,0,7
10399,1.0,0.0,7,0,7
104,1.1875,0.5439056290693572,7,2,10
10400,1.3333333333333333,0.5163977794943223,7,2,11
10414,1.2222222222222223,0.4409585518440985,7,2,11
10415,2.263157894736842,1.6276126096272245,7,7,23
1042,1.9523809523809523,1.1169686869465265,7,5,19
10420,21.912280701754387,22.671001538903003,7,99,252
10421,26.610169491525422,28.815116332944456,7,125,311
10422,3.5609756097560976,2.5889069169033956,7,11,36
1043,1.0,0.0,7,0,7
10441,3.4,2.140872096444188,7,9,33
10443,9.170212765957446,8.86448495018224,7,39,103
1045,1.3125,0.704154339142587,7,3,12
10451,26.303571428571427,28.002545106963623,7,122,306
10452,3.793103448275862,3.331444456611529,7,14,41
10453,8.58,8.361940015111717,7,36,96
10469,1.8333333333333333,1.465284553774253,7,6,19
10470,1.8095238095238095,0.8135752957807666,7,4,17
10472,11.675,12.92460880725265,7,56,138
1048,2.0,1.7320508075688772,7,8,22
1049,7.6,18.465900294440303,7,80,133
105,1.0,0.0,7,0,7
1050,1.6842105263157894,0.8200698871944031,7,4,16
1051,1.1818181818181819,0.40451991747794525,7,2,10
10531,2.6315789473684212,1.4985372985307104,7,7,25
10544,6.0,0.0,7,0,42
1056,1.0,0.0,7,0,7
10576,2.870967741935484,2.459565483086677,7,11,31
10579,8.344827586206897,7.575472248930319,7,33,91
10581,3.5675675675675675,3.7752155239472427,7,16,41
1059,2.4615384615384617,1.6641005886756872,7,7,24
10591,2.142857142857143,1.3506205330054124,7,6,21
10596,9.803571428571429,7.8795930740734965,7,34,103
106,3.525,3.121369686203273,7,14,39
1060,7.66,11.821132926816675,7,51,105
10603,5.388888888888889,4.752609976350004,7,21,59
10606,2.878787878787879,2.2604973976646123,7,10,30
10609,6.431818181818182,6.101458945899656,7,27,72
1061,1.6470588235294117,0.9314757424772421,7,4,16
10618,1.6666666666666667,1.1547005383792517,7,5,17
1062,6.0,0.0,7,0,42
10621,2.0,1.7728105208558367,7,8,22
10623,1.75,0.5,7,2,14
10624,1.8,0.8366600265340756,7,4,17
10625,2.0,1.0,7,4,18
10626,11.830188679245284,10.810848982986782,7,47,130
1064,7.2727272727272725,7.883936085671918,7,34,85
10642,1.0,0.0,7,0,7
10647,2.6818181818181817,2.0560332505270256,7,9,28
1065,2.5121951219512195,2.6088498540497893,7,11,29
10650,13.5,14.849242404917497,7,65,160
1066,2.0,1.8257418583505538,7,8,22
10666,2.8095238095238093,2.204972734957229,7,10,30
10676,2.1538461538461537,2.192645048267573,7,10,25
10680,6.1875,5.479801621085532,7,24,67
10701,1.3333333333333333,0.5,7,2,11
10702,5.125,5.511351921262151,7,24,60
10706,12.0,0.0,7,0,84
10708,12.0,0.0,7,0,84
10715,3.206896551724138,2.2737525676546815,7,10,32
10722,1.8666666666666667,1.1254628677422756,7,5,18
10723,20.125,24.25550546689443,7,106,247
10724,6.0,5.477225575051661,7,24,66
10727,31.35593220338983,31.959976431664735,7,139,358
10731,1.4615384615384615,0.5188745216627708,7,2,12
10732,2.4375,1.2632629707758134,7,5,22
10733,1.0,0.0,7,0,7
10734,2.4761904761904763,2.482318424760362,7,11,28
10735,1.5,1.0431851677040116,7,5,16
10750,2.6666666666666665,3.9704793013379307,7,17,36
10762,1.7857142857142858,0.9749612559222292,7,4,16
10766,1.0,0.0,7,0,7
10792,1.0,0.0,7,0,7
108,1.1818181818181819,0.6030226891555273,7,3,11
10863,1.8,1.3038404810405297,7,6,19
10864,1.0,0.0,7,0,7
10870,1.5454545454545454,0.6875516509523286,7,3,14
10874,12.39622641509434,12.868177240239268,7,56,143
10895,6.714285714285714,6.492400211339538,7,28,75
109,1.3181818181818181,0.7162311170195085,7,3,12
1090,1.25,0.5,7,2,11
10910,1.0,0.0,7,0,7
10916,4.090909090909091,4.887832760120695,7,21,50
10927,5.35,3.8799286274165086,7,17,54
10931,3.2083333333333335,3.2165221113422526,7,14,36
10932,2.230769230769231,1.739436985245808,7,8,24
10935,1.5,0.7559289460184544,7,3,14
1094,4.409090909090909,8.012543021161381,7,35,66
10957,21.25862068965517,21.88291037511187,7,95,244
1096,8.0,0.0,7,0,56
10972,3.1,5.952590472502987,7,26,48
1099,4.333333333333333,6.166278335085688,7,27,57
11003,3.6363636363636362,2.646569289538629,7,12,37
11022,1.0,0.0,7,0,7
11029,1.25,0.7071067811865476,7,3,12
11037,2.260869565217391,1.6846200355070047,7,7,23
11038,1.0,0.0,7,0,7
11055,1.4,0.5163977794943222,7,2,12
1106,1.0,0.0,7,0,7
11067,6.242424242424242,9.069282989266236,7,39,83
1107,1.0,0.0,7,0,7
11077,1.0,0.0,7,0,7
11078,12.0,0.0,7,0,84
11080,3.4523809523809526,5.415435846938939,7,24,48
11088,1.0,0.0,7,0,7
11089,7.121212121212121,5.3371198679483,7,23,73
111,1.1818181818181819,0.40451991747794525,7,2,10
1112,3.942857142857143,4.465178062076632,7,19,47
11141,29.775510204081634,28.002429437850004,7,122,330
11148,6.0,0.0,7,0,42
11149,1.0,0.0,7,0,7
11152,6.675675675675675,5.8644600682323595,7,26,73
11153,5.933333333333334,3.7884536360342262,7,16,58
11154,6.846153846153846,7.220874298935389,7,31,79
11156,5.5,1.760681686165901,7,8,46
11164,2.0,0.0,7,0,14
11174,6.0,0.0,7,0,42
11187,2.625,1.3024701806293193,7,6,24
11196,12.156862745098039,14.12851379164788,7,61,146
11199,2.8947368421052633,2.8654015976455156,7,12,32
112,1.7692307692307692,1.6908501882113505,7,7,19
1120,12.0,0.0,7,0,84
11200,2.619047619047619,2.7834545168942584,7,12,30
11207,1.5384615384615385,1.1266014242982163,7,5,16
11209,1.7222222222222223,1.274434386908933,7,6,18
11213,28.375,29.11454650482845,7,127,326
11214,11.866666666666667,15.248844963710292,7,66,149
11219,122.84745762711864,151.29405184188585,7,658,1518
11227,3.4782608695652173,3.1890375467072034,7,14,38
11238,7.2,8.302373863221643,7,36,86
11249,2.3181818181818183,1.6150000335062253,7,7,23
11259,1.0,0.0,7,0,7
11263,1.5,0.7071067811865476,7,3,14
11274,1.5,0.7071067811865476,7,3,14
11279,1.25,0.5,7,2,11
1129,2.0,0.0,7,0,14
11296,1.25,0.7071067811865476,7,3,12
113,1.2307692307692308,0.4385290096535146,7,2,11
11306,4.0,5.354126134736337,7,23,51
11310,1.4,0.5163977794943222,7,2,12
11319,1.0,0.0,7,0,7
11320,3.6666666666666665,3.0203984865483995,7,13,39
11321,1.25,0.5,7,2,11
1133,3.0,2.378474901516275,7,10,31
11333,1.7692307692307692,1.4232501627054275,7,6,18
11337,2.15,1.5652475842498528,7,7,22
11340,1.1666666666666667,0.408248290463863,7,2,10
11341,2.5,0.7071067811865476,7,3,20
1135,8.846153846153847,7.617633496104394,7,33,95
11353,2.0,0.6793662204867574,7,3,17
11354,4.704545454545454,4.747481807180913,7,21,54
1136,7.25,22.37671538238684,7,97,148
11366,2.0,1.3284223283101428,7,6,20
11367,4.833333333333333,4.292851200376205,7,19,53
11372,1.0,0.0,7,0,7
11389,2.0,0.0,7,0,14
11396,2.3448275862068964,1.8180810540819743,7,8,24
11397,2.1538461538461537,1.4051188470584879,7,6,21
114,1.411764705882353,0.5072996561958923,7,2,12
11414,5.578947368421052,5.233114823306651,7,23,62
11420,4.25,3.304037933599835,7,14,44
11423,1.0,0.0,7,0,7
11427,1.0,0.0,7,0,7
11433,12.0,0.0,7,0,84
11437,2.238095238095238,2.527939119218695,7,11,27
11440,5.4423076923076925,4.207432552968949,7,18,56
11441,4.703703703703703,4.222784487978144,7,18,51
11443,1.9523809523809523,1.3592715135759477,7,6,20
11449,2.45,1.9049796241485242,7,8,25
11456,4.315789473684211,3.5114119987194705,7,15,45
11460,2.6842105263157894,2.6468562396201984,7,12,31
1148,12.333333333333334,14.742229591663987,7,64,150
11480,4.3125,9.645162863667293,7,42,72
11488,20.522727272727273,16.36145304908395,7,71,215
11499,5.967741935483871,9.847110814744061,7,43,85
115,12.215686274509803,12.638534290795269,7,55,141
11529,12.696969696969697,11.846636781395091,7,52,141
1156,2.857142857142857,4.488079449258573,7,20,40
1158,6.7,19.213756037085293,7,84,131
116,3.0,2.0,7,9,30
11640,4.0,2.8284271247461903,7,12,40
1168,3.5,3.0765429103247963,7,13,38
11698,5.25,4.48787540391059,7,20,57
11699,17.0,0.0,7,0,119
117,2.6,1.51657508881031,7,7,25
11703,3.25,2.8722813232690143,7,12,35
11709,12.0,0.0,7,0,84
1173,7.0,0.0,7,0,49
1174,7.526315789473684,6.341769872266097,7,28,81
11743,12.0,0.0,7,0,84
11744,12.0,0.0,7,0,84
11745,4.333333333333333,2.929114225312413,7,13,43
11749,4.5,3.3166247903554,7,14,46
11770,1.0,0.0,7,0,7
11771,1.4666666666666666,0.8338093878327919,7,4,14
11774,3.0,0.0,7,0,21
11775,5.0,0.0,7,0,35
11776,5.0,0.0,7,0,35
1178,13.75,9.67720543776693,7,42,138
1180,44.333333333333336,44.06261594928046,7,192,502
1181,2.2222222222222223,1.9871381302561604,7,9,25
11819,1.6666666666666667,1.1126972805283735,7,5,17
11821,5.666666666666667,4.6345621871614435,7,20,60
11825,28.616666666666667,26.892183771917797,7,117,317
11826,55.42372881355932,48.97015396095536,7,213,601
11827,20.03448275862069,18.833495280075066,7,82,222
11828,51.416666666666664,52.870898620166784,7,230,590
11854,6.055555555555555,4.309089691368,7,19,61
11856,2.272727272727273,2.0045403009622476,7,9,25
1186,3.303030303030303,2.74413976143764,7,12,35
11868,1.0,0.0,7,0,7
11888,11.76923076923077,8.282707218439919,7,36,118
11891,3.0,2.7255405754769875,7,12,33
11915,7.733333333333333,7.588254687041171,7,33,87
11918,1.0,0.0,7,0,7
11926,4.866666666666666,4.040598567243372,7,18,52
11932,2.0,1.3719886811400708,7,6,20
11957,13.716666666666667,12.067734915413935,7,53,149
11970,11.655172413793103,11.77650310611552,7,51,133
120,1.5,1.1470786693528088,7,5,16
12024,2.411764705882353,1.970368732287556,7,9,26
12052,1.0,0.0,7,0,7
12067,6.555555555555555,5.294126724756198,7,23,69
12069,5.133333333333334,4.087675489699605,7,18,54
12073,1.0,0.0,7,0,7
12078,6.393939393939394,7.114858545411294,7,31,76
12079,2.2083333333333335,1.6145847942957392,7,7,22
12084,1.0,0.0,7,0,7
12086,2.130434782608696,2.943472714423111,7,13,28
12097,12.0,0.0,7,0,84
1210,2.5,0.7071067811865476,7,3,20
12109,5.52,5.6282027918925115,7,24,63
12110,7.413793103448276,6.115070618557953,7,27,79
12111,5.48936170212766,5.199800750469998,7,23,61
12116,2.0526315789473686,1.7698277274700396,7,8,22
1212,12.803571428571429,20.85396813589651,7,91,181
12123,14.134615384615385,13.567592365422408,7,59,158
12133,6.0,0.0,7,0,42
12134,1.2,0.4472135954999579,7,2,10
12139,1.4,0.8944271909999159,7,4,14
1214,2.5416666666666665,2.9188914909999455,7,13,31
12140,4.212121212121212,4.998484618846844,7,22,51
12147,20.145454545454545,20.370110803366146,7,89,230
12149,1.75,0.7071067811865476,7,3,15
1215,1.4,0.5477225575051661,7,2,12
12154,2.4705882352941178,1.7362908403700519,7,8,25
12155,5.4375,4.031628983185893,7,18,56
12165,2.2,1.5212776585113297,7,7,22
12181,6.470588235294118,5.795689590144725,7,25,70
12188,48.0,0.0,7,0,336
12191,3.0384615384615383,2.9729550179007984,7,13,34
12192,1.2222222222222223,0.4409585518440984,7,2,11
12199,1.0,0.0,7,0,7
122,1.3333333333333333,0.5773502691896257,7,3,12
1220,17.82456140350877,17.100671255640336,7,74,199
12203,11.904761904761905,8.795257934651488,7,38,121
12204,4.111111111111111,3.2956199888808646,7,14,43
12211,2.4864864864864864,2.5453838569023297,7,11,28
12212,2.1,1.9708400559953587,7,9,24
12213,22.516666666666666,13.420818215813853,7,58,216
12216,18.084745762711865,19.21591306757126,7,84,211
12218,1.4615384615384615,0.6602252917735247,7,3,13
12220,34.25,21.530919824163952,7,94,334
12224,1.9375,1.2893796958227628,7,6,20
12227,5.095238095238095,5.0789355703034715,7,22,58
12234,2.4,1.35400640077266,7,6,23
12235,2.142857142857143,1.590148241067929,7,7,22
1225,4.0,0.0,7,0,28
12253,2.0714285714285716,1.8171950369175573,7,8,22
12259,1.0,0.0,7,0,7
1226,3.9444444444444446,4.465387165709435,7,19,47
12268,12.0,0.0,7,0,84
12270,3.85,8.64063228680572,7,38,65
12271,3.625,4.897156609415596,7,21,46
1228,2.3666666666666667,1.7904600320690716,7,8,25
123,1.0,0.0,7,0,7
1230,40.0,0.0,7,0,280
1231,37.63333333333333,33.30188912372749,7,145,408
12310,1.88,1.3329166015421468,7,6,19
1232,80.1,84.93560871106206,7,370,931
12324,3.1666666666666665,4.833908011812665,7,21,43
1233,159.63333333333333,152.71120042244206,7,665,1782
12340,1.0,0.0,7,0,7
12343,4.176470588235294,3.4796889651400815,7,15,44
12351,1.75,0.9574271077563381,7,4,16
12353,1.0,0.0,7,0,7
12354,5.0,0.0,7,0,35
12355,1.0,0.0,7,0,7
1236,1.4615384615384615,1.1266014242982163,7,5,15
12368,7.9411764705882355,6.799916115661695,7,30,86
1237,6.74468085106383,7.9658730930802655,7,35,82
12374,3.05,5.986607861235821,7,26,47
12378,6.0,7.0710678118654755,7,31,73
1238,13.307692307692308,13.906605091048318,7,61,154
12387,1.6666666666666667,0.6582805886043833,7,3,15
12388,1.5714285714285714,0.5345224838248488,7,2,13
12389,6.0,0.0,7,0,42
1239,5.644444444444445,5.498576491633398,7,24,64
12390,1.5,0.7071067811865476,7,3,14
1240,2.0,1.4142135623730951,7,6,20
12415,2.0454545454545454,1.2901558682973793,7,6,20
12416,3.7419354838709675,3.687526198193796,7,16,42
1242,1.625,1.0606601717798212,7,5,16
12428,6.333333333333333,4.926120853842978,7,21,65
12429,1.7391304347826086,0.963770592485946,7,4,16
1244,10.195652173913043,10.179761108782664,7,44,115
12443,1.0,0.0,7,0,7
12450,4.2,3.284236120706263,7,14,43
12465,22.636363636363637,20.41723870565352,7,89,247
12473,4.744186046511628,5.5295441268043835,7,24,57
12475,1.0,0.0,7,0,7
12476,1.25,0.4629100498862757,7,2,11
12477,2.0,1.3093073414159542,7,6,20
12478,2.1904761904761907,1.2090925365350504,7,5,20
12479,9.194444444444445,11.47374504670665,7,50,114
1248,1.0,0.0,7,0,7
12494,14.071428571428571,8.98258388142372,7,39,138
12495,13.26,12.455324244708216,7,54,147
12496,2.0,0.0,7,0,14
12505,10.029411764705882,7.525654281905759,7,33,103
12507,1.8,2.2010098692292237,7,10,23
12511,1.8125,1.2763881332363862,7,6,19
12519,2.0,1.4142135623730951,7,6,20
1252,2.2333333333333334,1.5241353305225642,7,7,23
12520,7.558139534883721,9.35109447523809,7,41,94
1253,1.0,0.0,7,0,7
12534,5.333333333333333,4.08562206919677,7,18,55
12536,12.0,0.0,7,0,84
12538,1.0,0.0,7,0,7
12539,1.5,0.5773502691896257,7,3,14
12575,2.0,1.0,7,4,18
1258,6.541666666666667,7.391652374313543,7,32,78
12585,1.0,0.0,7,0,7
12586,23.755102040816325,22.04874392893022,7,96,262
12589,16.416666666666668,10.816303631205267,7,47,162
1259,1.5,1.2649110640673518,7,6,16
12592,3.5,3.5355339059327378,7,15,40
12593,2.125,1.5526475085202969,7,7,22
12595,2.3333333333333335,1.5275252316519468,7,7,23
126,33.93103448275862,43.28237032981455,7,188,426
12607,4.0,6.164414002968976,7,27,55
1261,47.078947368421055,55.76174295375279,7,243,573
1262,5.4,9.289779329994873,7,40,78
12625,12.0,0.0,7,0,84
12637,1.0,0.0,7,0,7
12646,1.0,0.0,7,0,7
12655,1.0,0.0,7,0,7
12656,2.857142857142857,2.410295378065479,7,10,30
12662,1.6666666666666667,1.1547005383792515,7,5,17
12663,8.178571428571429,9.321633823684406,7,41,98
12665,4.0,0.0,7,0,28
12666,24.177777777777777,29.82089634108704,7,130,299
1267,3.2,4.919349550499537,7,21,43
12681,2.5652173913043477,1.5616450230015826,7,7,25
12684,1.4,0.699205898780101,7,3,13
12685,4.2368421052631575,3.8233578741539365,7,17,47
1269,17.036363636363635,19.12140901785961,7,83,202
12690,11.0,0.0,7,0,77
1271,5.023809523809524,5.602647872421229,7,24,59
1273,3.7916666666666665,3.0032488318651334,7,13,40
1274,2.0,0.0,7,0,14
12747,15.294117647058824,13.461491919764406,7,59,166
12757,1.6,1.2421180068162376,7,5,16
1276,10.488888888888889,20.260375817906944,7,88,161
12768,12.0,0.0,7,0,84
12771,30.53448275862069,32.079514979293485,7,140,354
12772,8.513513513513514,8.84314430512141,7,38,98
12773,4.529411764705882,4.208471212509843,7,18,50
12774,4.0,0.0,7,0,28
12775,17.65,15.81552304638608,7,69,193
1278,11.631578947368421,11.083500573483363,7,48,129
12803,1.375,0.6191391873668903,7,3,13
1281,17.12727272727273,14.4786618798717,7,63,183
1282,4.113207547169812,3.729613185544594,7,16,45
129,1.0,0.0,7,0,7
12900,1.625,0.7440238091428449,7,3,14
12901,7.153846153846154,5.132653266552872,7,22,72
12910,1.3333333333333333,0.5773502691896258,7,3,12
12913,1.6666666666666667,0.5773502691896257,7,3,15
12924,1.8461538461538463,1.344504484072964,7,6,19
12943,10.020408163265307,10.794461920969722,7,47,117
12944,6.638297872340425,4.940628070947068,7,22,68
12945,6.5,5.8147322475855345,7,25,70
12946,3.4411764705882355,2.3637563386526326,7,10,34
1295,27.928571428571427,31.91001959650528,7,139,334
12951,3.5,2.6349301969610397,7,11,36
1296,2.0434782608695654,1.2239377906638147,7,5,19
12963,3.16,2.4097026095903757,7,10,32
12994,12.555555555555555,11.778885276832435,7,51,139
13045,4.428571428571429,5.094347941825426,7,22,53
13052,7.75,6.598537540578109,7,29,83
13061,1.0,0.0,7,0,7
13062,2.4,1.9493588689617927,7,8,25
13064,6.0,0.0,7,0,42
13065,2.7777777777777777,3.527668414752787,7,15,34
13081,1.8461538461538463,1.214231845389905,7,5,18
13086,1.6666666666666667,1.1547005383792517,7,5,17
1309,1.5555555555555556,0.6156987634551992,7,3,14
13094,1.0,0.0,7,0,7
13097,3.7435897435897436,2.9084083974242385,7,13,39
13113,2.526315789473684,2.9882812052086916,7,13,31
13122,2.7,2.359378449224852,7,10,29
13123,2.1904761904761907,1.8060744065250363,7,8,23
13124,2.3333333333333335,1.5569978883230458,7,7,23
13132,2.0,0.0,7,0,14
13141,12.722222222222221,10.798441980505762,7,47,136
13143,3.0833333333333335,3.5985101587071893,7,16,38
13144,1.0,0.0,7,0,7
13147,4.185185185185185,4.557639715036696,7,20,49
13150,1.0,0.0,7,0,7
13154,12.052631578947368,10.029543840294094,7,44,128
13163,10.16,12.196285818030915,7,53,124
13181,7.5,6.363961030678928,7,28,80
13183,12.0,0.0,7,0,84
13215,26.291666666666668,53.70651257299829,7,234,418
13225,3.5185185185185186,3.5558226395413253,7,15,40
13229,2.0,1.4142135623730951,7,6,20
1323,8.446428571428571,7.3926736284394,7,32,91
13242,1.5,0.7071067811865476,7,3,14
13244,2.75,1.707825127659933,7,7,26
13245,3.0,1.0,7,4,25
13251,6.5,7.7781745930520225,7,34,80
13255,1.5,0.5773502691896257,7,3,14
13258,8.32,7.385700469730102,7,32,90
13260,2.0,1.4142135623730951,7,6,20
13268,6.861111111111111,5.060506907290034,7,22,70
13278,6.535714285714286,12.01998996381273,7,52,98
1328,1.4545454545454546,0.9341987329938275,7,4,14
13287,1.75,0.9574271077563381,7,4,16
1330,4.866666666666666,8.439371333561946,7,37,71
13303,10.4,9.154011053486167,7,40,113
13341,6.851851851851852,4.73695539758888,7,21,69
1336,5.033333333333333,6.099651393845126,7,27,62
13379,1.0,0.0,7,0,7
1339,2.5757575757575757,1.6961408960914597,7,7,25
13393,2.619047619047619,2.2907682221514793,7,10,28
13394,1.0,0.0,7,0,7
13395,12.333333333333334,11.503622617824933,7,50,136
13397,3.5142857142857142,3.0522068059937584,7,13,38
1340,3.425,6.368542481080999,7,28,52
1341,1.0,0.0,7,0,7
13418,12.0,0.0,7,0,84
13422,4.822222222222222,5.890241887643453,7,26,60
13424,4.0,0.0,7,0,28
13427,2.6363636363636362,1.9116865471476894,7,8,26
1343,1.0666666666666667,0.2581988897471611,7,1,8
13430,37.74576271186441,42.94005172424289,7,187,451
13433,2.6315789473684212,2.2903305514898324,7,10,28
13442,7.5,6.363961030678928,7,28,80
13445,5.935483870967742,4.69705924929608,7,20,62
1345,16.071428571428573,18.6292606039357,7,81,194
13451,4.548387096774194,5.761010962654729,7,25,57
13454,2.066666666666667,1.1724814044061258,7,5,19
13458,10.648148148148149,10.828260382953221,7,47,122
1346,33.79661016949152,35.79239933812617,7,156,393
13461,4.066666666666666,4.223311927428951,7,18,46
1347,2.5294117647058822,1.4819171472698967,7,6,24
13478,1.0,0.0,7,0,7
1348,18.03448275862069,17.856116468644654,7,78,204
13487,2.9583333333333335,3.12742659409446,7,14,35
13489,6.735294117647059,5.4289282581450236,7,24,71
13491,2.588235294117647,3.953777047479596,7,17,35
13492,4.944444444444445,4.063386655378873,7,18,53
13497,21.342105263157894,19.751532702469657,7,86,235
13498,6.146341463414634,5.663748650892604,7,25,68
13504,9.0,4.242640687119285,7,18,81
13505,4.413793103448276,3.4175726701366607,7,15,46
1352,1.0,0.0,7,0,7
13530,2.0,1.7320508075688772,7,8,22
1355,29.233333333333334,27.144538837500352,7,118,323
13550,3.0,2.8284271247461903,7,12,33
13552,2.5714285714285716,3.13084617990054,7,14,32
13553,3.142857142857143,4.20360912435132,7,18,40
13557,1.0,0.0,7,0,7
13558,1.3636363636363635,0.504524979109513,7,2,12
13561,1.0,0.0,7,0,7
13565,8.6,16.994116628998402,7,74,134
13567,2.8421052631578947,2.1924911730403043,7,10,30
1358,6.583333333333333,5.701188130494447,7,25,71
13583,12.0,0.0,7,0,84
1359,7.588235294117647,6.242360036358798,7,27,80
13594,1.8095238095238095,1.123345344008138,7,5,18
13595,1.75,0.7071067811865476,7,3,15
13602,3.111111111111111,3.140240613569462,7,14,36
13603,2.7333333333333334,1.818171368830997,7,8,27
13605,2.2222222222222223,3.666666666666667,7,16,32
13606,3.0,0.0,7,0,21
1361,3.25,4.5,7,20,43
13614,6.678571428571429,10.363945950330677,7,45,92
13618,2.7037037037037037,2.569268300730697,7,11,30
13619,1.8,0.7677718959499146,7,3,16
13620,1.75,0.621581560508061,7,3,15
13636,3.1363636363636362,2.9162182710368243,7,13,35
13637,5.121212121212121,6.872761343510226,7,30,66
13638,12.931818181818182,15.287017941625134,7,67,158
1364,2.272727272727273,3.036145882229939,7,13,29
1365,10.875,11.223453527809928,7,49,125
13651,2.7,2.2135943621178655,7,10,29
1366,86.46666666666667,70.76565926403462,7,308,913
13661,11.191489361702128,20.312384632846793,7,88,166
13662,5.735294117647059,8.711917381169771,7,38,78
13663,4.875,9.153705401674513,7,40,74
13665,52.642857142857146,60.301192079707384,7,262,630
13669,12.0,0.0,7,0,84
13693,2.9473684210526314,2.5049658283436904,7,11,32
13694,5.666666666666667,4.92231314187412,7,21,61
13695,8.923076923076923,6.779941838690977,7,30,92
13696,3.8333333333333335,2.401388487243717,7,10,37
13702,3.5,3.5355339059327378,7,15,40
13703,2.142857142857143,2.0354009783964297,7,9,24
13708,10.23728813559322,8.075802475447441,7,35,107
13709,3.210526315789474,3.155072233180417,7,14,36
13710,3.3125,3.2602402774437755,7,14,37
13711,3.8275862068965516,2.91632064567228,7,13,40
13716,1.0,0.0,7,0,7
13718,1.7058823529411764,0.985184366143778,7,4,16
13723,6.041666666666667,4.850787754991103,7,21,63
13724,2.588235294117647,2.895229341723462,7,13,31
1373,19.913793103448278,19.38826239489462,7,84,223
13731,3.607142857142857,2.7800784123538635,7,12,37
13734,2.0,0.0,7,0,14
13744,7.758620689655173,7.600071298602557,7,33,87
13745,10.0,6.928203230275509,7,30,100
1375,39.46666666666667,40.727064530981544,7,177,453
1376,122.7,120.50111470051965,7,524,1383
13766,3.7333333333333334,3.3726417900035215,7,15,41
13767,6.0,6.697547525560595,7,29,71
1378,33.583333333333336,26.03732110635578,7,113,348
13784,2.25,2.5,7,11,27
1379,21.333333333333332,17.400240273683607,7,76,225
13791,3.0,0.0,7,0,21
13792,9.068181818181818,7.939883799960237,7,35,98
13793,2.7222222222222223,2.6034165586355513,7,11,30
13795,2.95,2.3050288273114594,7,10,31
1380,7.134615384615385,5.9870083077127445,7,26,76
13805,2.3333333333333335,1.8708286933869707,7,8,24
13807,9.159090909090908,9.265949622685632,7,40,104
13808,12.0,0.0,7,0,84
1382,6.326530612244898,5.910399574415565,7,26,70
13823,6.5,7.7781745930520225,7,34,80
13831,6.0,0.0,7,0,42
13836,3.810810810810811,3.949949632856361,7,17,44
